mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
76067.9449931463,212.355,50982.67892797542,-27440.37625268168,1031.5114269315388,52.444931882179624,4.144488779150053,3384.0,0.82,536.0652,2093.0,297.1691,1.8626137673715173,EIN60R_1719,pop,127383.72694683562,0.00787886848934986,False
76028.42545882406,233.5905,45783.279056043895,-24771.787776661597,1257.2775737987618,52.469392784604025,4.068146567952756,4125.0,0.82,534.6658,2305.0,297.0357,1.8636704251458658,EIN60R_1719,pop,127924.48430449104,0.0067232923602118955,False
75988.88540442142,254.826,40592.84637666392,-22123.051492726234,1505.9518072195297,52.493625287767465,3.991849545908174,4941.0,0.82,533.1202,2518.0,296.9576,1.8644207061530902,EIN60R_1719,pop,128323.47756349808,0.005822913539884766,False
75949.33161027652,276.0615,35415.501514978525,-19489.8813995499,1777.5341271928173,52.517667819072976,3.9156602198365107,5832.0,0.82,531.4271,2730.0,296.8991,1.8648739950742503,EIN60R_1719,pop,128574.80769004862,0.005135124882951692,False
75909.76952991645,297.297,30253.701217851572,-16871.253622529788,2072.02453371657,52.541529721785444,3.8396160635107797,6798.0,0.82,529.585,2942.0,296.8274,1.8651110889889413,EIN60R_1719,pop,128715.1236091113,0.004583993254247358,False
75870.2034272071,318.5325,25108.42154973465,-14269.096289608011,2389.423026784605,52.56519395463381,3.7637324344926157,7839.0,0.82,527.5925,3000.0,296.7838,1.8609455536750212,EIN60R_1719,pop,126635.61568954613,0.004124880056392857,False
75830.72926996245,339.768,19981.160101321362,-11680.953726863792,2713.0520631927066,52.588682918495294,3.6880328256457937,8901.0,0.82,525.553,3000.0,296.7248,1.854375207430849,EIN60R_1719,pop,123814.91882374299,0.0037532087901881415,False
75791.3982851748,361.0035,14871.209055912279,-9108.141637165407,3036.681099600479,52.61198521595435,3.612507788712382,9963.0,0.82,523.5056,3000.0,296.6245,1.8469546204090093,EIN60R_1719,pop,121110.71421048598,0.0034298621495385054,False
75752.22763240915,382.239,9776.827121969287,-6554.339700476048,3360.3101360078517,52.63506818233287,3.537132546532496,11025.0,0.82,521.4502,3000.0,296.5975,1.8387017177010492,EIN60R_1719,pop,118521.16871551075,0.003155426655541128,False
75713.23385883203,403.4745,4701.392331192491,-4013.0283802471217,3683.9391724147463,52.65799076743718,3.4619585389977017,12086.0,0.82,519.3866,3000.0,296.4984,1.8296598848084535,EIN60R_1719,pop,116046.350059366,0.002923856662618257,False
75674.43253113143,424.71,-358.18130328280904,-1490.5918327091595,4007.5682088210765,52.68069599251337,3.3869411401230964,13148.0,0.82,517.3148,3000.0,296.477,1.8198669383948447,EIN60R_1719,pop,113680.93771402494,0.0027165322081905705,False
