mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
59161.9965831649,68.7183,33692.31591753568,91068.1129814915,917.8220024051501,52.23662940259262,4.778846763034477,3011.0,0.624478,408.7805,3000.0,176.7183,1.7540532311425332,VLG41JT_193,pop,101507.34378047124,0.028341527849748294,False
59121.98533408685,91.6245,33966.787949185455,86281.26340064463,1266.9111932755156,52.19356464472365,4.782395757673393,4157.0,0.718098,468.1699,3000.0,178.2456,1.8058013473659946,VLG41JT_193,pop,110072.4637469623,0.021926942624978334,False
59080.78147138989,114.5306,34135.011126316036,80789.19532741026,1616.0003841487514,52.14416433879145,4.784309895137371,5302.0,0.799009,518.8053,3000.0,180.5794,1.8421157581825884,VLG41JT_193,pop,119030.74084031317,0.01855020763849142,False
59038.712333792486,137.4367,34073.42054284904,74698.4201949567,1965.0895750221139,52.08939401168242,4.7827960963246925,6447.0,0.82,530.2546,3000.0,185.16,1.8420099138592252,VLG41JT_193,pop,119283.29291203122,0.016909659469657654,False
58996.62537210425,160.3428,33513.49009678538,68497.81381416411,2314.17876589547,52.03366622051081,4.773990723704435,7592.0,0.82,528.0655,3000.0,189.1437,1.8302795249448902,VLG41JT_193,pop,115952.16219372413,0.016840856419218758,False
58954.81990306936,183.2489,32528.25198221041,62376.650861942806,2663.267956768784,51.97867720567455,4.75900572487781,8738.0,0.82,525.8672,3000.0,193.3093,1.8169675016397422,VLG41JT_193,pop,112751.54652355472,0.01708470685190062,False
58913.330892702485,206.155,31106.958484074745,56368.52774837279,3012.357147642048,51.92472734113817,4.737709318204506,9883.0,0.82,523.6598,3000.0,197.2971,1.8021377782697974,VLG41JT_193,pop,109683.20205442622,0.01808845586106563,False
58872.191894115254,229.0611,29279.046490976867,50498.719840875776,3361.4463385152444,51.87203896524361,4.7105535702541035,11028.0,0.82,521.4429,3000.0,201.0044,1.785858953059218,VLG41JT_193,pop,106742.05829310438,0.019448037895249865,False
58831.43431916318,251.9673,27084.816224546114,44783.86645020932,3710.5355293883676,51.82075571302656,4.678144300682508,12174.0,0.82,519.2166,3000.0,204.1951,1.7682253378349573,VLG41JT_193,pop,103923.63895222491,0.018367348702225113,False
58791.08681488436,274.8734,24586.697836471263,39224.0203263814,4059.6247202614386,51.77087097824884,4.641403598477987,13319.0,0.82,516.9808,3000.0,205.3522,1.7493949775684956,VLG41JT_193,pop,101229.41216757006,0.015628877467455192,False
58751.174756125096,297.7795,21988.13753717214,33739.65550579008,4408.713911134461,51.72165756297006,4.603290763314892,14464.0,0.819788,514.6022,3000.0,205.8625,1.7293354721309364,VLG41JT_193,pop,98627.28829737683,0.013267282564993432,False
58711.724970153264,320.6856,19353.10090822201,28303.9655063997,4757.803102007433,51.672870831103694,4.564734610787098,15610.0,0.816475,510.2764,3000.0,205.4476,1.705838892217167,VLG41JT_193,pop,95772.41272499348,0.011348062527362417,False
58672.830531325875,343.5917,16779.436499514428,22895.44761687809,5106.892292880323,51.624314025396366,4.527151821745586,16755.0,0.814667,506.8962,3000.0,204.6204,1.6828860586318743,VLG41JT_193,pop,93257.72217770641,0.010604460134323803,False
58634.46901273912,366.4978,14300.7606183697,17486.634735585063,5455.981483753119,51.57574017515201,4.491023965360032,17900.0,0.81379,504.092,3000.0,203.9566,1.6602170099825764,VLG41JT_193,pop,90975.16450937555,0.009892521767725444,False
58596.627092681665,389.4039,11898.368962684475,12079.761081294551,5805.070674625815,51.52717107693886,4.456076063525852,19046.0,0.813755,501.8021,3000.0,203.4325,1.6379087520349844,VLG41JT_193,pop,88890.83487345124,0.009452489621310466,False
58559.28939659418,412.3101,9556.311847567067,6675.99341413239,6154.159865498388,51.47861851589882,4.422073992906048,20191.0,0.809808,497.1005,3000.0,203.0079,1.6126097978740028,VLG41JT_193,pop,86586.95325203416,0.007486009318504133,False
58522.54241746829,435.2162,7276.050198390069,1306.10217259288,6503.249056370567,51.43035998835967,4.389036335950642,21336.0,0.808849,494.2368,3000.0,202.9354,1.5897453043939187,VLG41JT_193,pop,84671.69776413396,0.0,False
58486.313435836564,458.1223,5015.779594499277,-4035.494964496858,6852.338247242451,51.382346458730666,4.356356832342156,22481.0,0.810191,492.767,3000.0,202.893,1.5686753760061722,VLG41JT_193,pop,83031.43741288266,0.0,False
58450.54738583475,481.0284,2766.2449863683746,-9362.700108154084,7201.427438114111,51.33445325918171,4.323900442809971,23627.0,0.811527,491.2757,3000.0,202.8546,1.5478284790521795,VLG41JT_193,pop,81481.64251414445,0.0,False
58415.234229140224,503.9345,527.1536146644207,-14675.109561485071,7550.516628985526,51.28668417055251,4.291662019408691,24772.0,0.812832,489.7466,3000.0,202.8175,1.5273432402767197,VLG41JT_193,pop,80023.03445232299,0.0,False
58380.36138696437,526.8406,-1701.4641560675057,-19972.24934745289,7899.6058198566525,51.23904351689914,4.25964254061887,25917.0,0.810871,486.2413,2821.0,202.7799,1.4757340633164897,VLG41JT_193,pop,76390.19507857756,0.0,False
58346.6557170698,549.7468,-3911.3644344356694,-25234.555831544243,8227.864781197226,51.191707503663864,4.2279564507218605,26994.0,0.808219,482.4628,2592.0,202.7477,1.4132607486760738,VLG41JT_193,pop,72307.74004995289,0.0,False
58314.367693942935,572.6529,-6102.034845384335,-30459.28782969673,8529.469480788317,51.14470106197508,4.1966104591038365,27984.0,0.805683,478.9355,2363.0,202.722,1.349011220766024,VLG41JT_193,pop,68400.69171356695,0.0,False
58283.53632977701,595.559,-8275.204298055325,-35648.8263319221,8804.419918628171,51.09800300560486,4.165578103299471,28886.0,0.803172,475.606,2134.0,202.6928,1.2833723810959596,VLG41JT_193,pop,64642.522692128274,0.0,False
58254.1935839826,618.4651,-10431.459243666615,-40805.34274363845,9052.716094716245,51.051594024844114,4.134849438344231,29701.0,0.8006,472.4233,1905.0,202.6578,1.2166336394061237,VLG41JT_193,pop,61009.02409542456,0.0,False
58226.3656015129,641.3712,-12570.943356232825,-45930.536760568764,9274.358009052292,51.00545905027408,4.104420935961834,30428.0,0.79789,469.3427,1676.0,202.6259,1.1490643025978726,VLG41JT_193,pop,57481.16965593294,0.0,False
58200.073566789666,664.2773,-14694.385325100002,-51025.29000690206,9469.345661636211,50.95959034960002,4.074280748348069,31067.0,0.794971,466.3238,1447.0,202.5757,1.080870799521446,VLG41JT_193,pop,54041.87513608468,0.0,False
58175.33439995233,687.1834,-16800.43947602617,-56090.82537453112,9637.679052467973,50.91397716895953,4.044446710618818,31620.0,0.79177,463.3234,1218.0,202.5291,1.0121840223669052,VLG41JT_193,pop,50674.634183860886,0.0,False
58152.16145884551,710.0896,-18889.519441806293,-61127.075841885584,9779.358181547617,50.86862031376552,4.014911490432974,32085.0,0.788175,460.2765,988.0,202.497,0.9428749977469569,VLG41JT_193,pop,47353.65667138081,0.0,False
58130.565701845626,732.9957,-20962.679602565488,-66132.87766974814,9894.383048875245,50.82353042015073,3.985658608935539,32462.0,0.784052,457.1062,759.0,202.4752,0.8735065912277618,VLG41JT_193,pop,44089.00899541647,0.0,False
58110.55641251195,755.9018,-23020.24955010839,-71106.38285060259,9982.753654451073,50.778724289235086,3.956681900894726,32752.0,0.779157,453.6695,530.0,202.4566,0.8037436008201733,VLG41JT_193,pop,40850.273518364054,0.0,False
58092.143691719124,778.8079,-25061.27927512191,-76044.44461925741,10044.469998275477,50.73423045046473,3.9279932871992798,32954.0,0.773057,449.7127,301.0,202.4517,0.7333353121606909,VLG41JT_193,pop,37613.35101722782,0.0,False
58075.342555232884,801.714,-27084.57016142319,-80940.77872196288,10079.532080349287,50.69010567109482,3.899607883354655,33069.0,0.764881,444.7288,72.0,202.4516,0.6615772813636907,VLG41JT_193,pop,34335.00670549556,0.0,False
58060.182221072006,824.6201,-29085.85979283846,-85783.89510073474,10087.939900675015,50.646453702214835,3.871583664011104,33097.0,0.761654,442.7984,-0.0,202.4466,0.638321446763193,VLG41JT_193,pop,33275.170945334496,0.0,False
58045.55437506333,847.5262,-31078.171131217066,-90606.46290970867,10087.939900450934,50.602980293239455,3.8437369808493496,33097.0,0.761598,442.7657,-0.0,202.443,0.6381687968133136,VLG41JT_193,pop,33268.13700911421,0.0,False
58030.93008283026,870.4324,-33070.03316201874,-95428.79928997517,10087.939900226578,50.559502356648615,3.8159480786811226,33097.0,0.761564,442.7462,-0.0,202.4425,0.6380346033414781,VLG41JT_193,pop,33261.9754741356,0.0,False
58016.30890241086,893.3385,-35061.765566757305,-100250.94083302947,10087.939900001978,50.51601957100366,3.788212252156534,33097.0,0.761531,442.7267,-0.0,202.442,0.6379004457597146,VLG41JT_193,pop,33255.815943842645,0.0,False
74450.42002971057,0.0,92239.6138109568,30975.81016210094,30.480000304455228,52.33140182406909,4.740029810360277,100.0,0.3,198.3755,2349.0,182.9988,1.8584757183606389,VLG8379_316,fuel,125022.02614829183,0.061972283539252666,False
74410.05764675203,21.7112,92124.65399814225,28781.380507799582,289.52062659786844,52.31169029918785,4.73773444276504,950.0,0.355216,234.1991,2566.0,182.9988,1.8351766116620254,VLG8379_316,fuel,116962.13363099778,0.05471927141964841,False
74370.20680586415,43.4223,91988.82201042026,26188.52884457647,572.5070877005243,52.28839987420212,4.735025094425738,1878.0,0.415835,273.2842,2783.0,215.5656,1.819590112904237,VLG8379_316,fuel,113023.0102986757,0.04363979407081417,False
74330.71083980994,65.1335,90225.50533294352,23722.425167629317,879.4393836125241,52.26651881155447,4.708441622557708,2885.0,0.478189,313.1591,3000.0,248.1323,1.8177330388899915,VLG8379_316,fuel,112600.88478152323,0.03481684311525838,False
