mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,map_type,thrust,cost_grid,max_fuel
69852.07670395773,714.1392,-21269.287665404154,-59104.884129227285,9741.591960229209,50.88065009941076,3.975708455519233,31961.0,0.795351,464.7213,870.0,198.7601,1.0421143390473935,VLG12BR_219,fuel,N,52408.16002305134,0.0,True
69844.17780375139,721.6565,-21847.03113973394,-60805.88108882677,9774.81294082721,50.86533109355783,3.9675761562215492,32070.0,0.794188,463.819,795.0,198.7573,1.0174497851228599,VLG12BR_219,fuel,N,51193.988344611134,0.0,True
69836.46720091686,729.1737,-22423.59847216567,-62503.68492022095,9805.163257395632,50.85004028532909,3.9594657545218968,32169.0,0.793021,462.9338,720.0,198.7581,0.9926658308080972,VLG12BR_219,fuel,N,49984.58595651998,0.0,True
69828.9458904605,736.691,-22999.11571468066,-64198.31837021293,9832.642909934477,50.83477746922414,3.951375419476247,32259.0,0.791801,462.0378,644.0,198.7582,0.9674282037530824,VLG12BR_219,fuel,N,48762.454552559815,0.0,True
69821.61512906002,744.2082,-23573.54721618965,-65889.74486101465,9857.251898443754,50.81954297938492,3.943305620717772,32340.0,0.790552,461.1445,569.0,198.7536,0.94237239916018,VLG12BR_219,fuel,N,47557.71737305019,0.0,True
69814.47591393768,751.7255,-24146.755342690125,-67578.01709188423,9878.990222923474,50.80433635149054,3.9352582842684987,32411.0,0.789254,460.2421,494.0,198.7469,0.9172016446086048,VLG12BR_219,fuel,N,46355.05710238616,0.0,True
69807.5292971812,759.2428,-24718.669550352715,-69263.11700940313,9897.857883373663,50.789157755143755,3.927234374863278,32473.0,0.78791,459.3326,419.0,198.74,0.8919148616747695,VLG12BR_219,fuel,N,45154.07897360959,0.0,True
69800.77621198885,766.76,-25289.26922275955,-70945.01767918613,9913.85487979434,50.77400743787548,3.9192341453421715,32526.0,0.786525,458.4183,344.0,198.7318,0.8665229093609847,VLG12BR_219,fuel,N,43954.81260925524,0.0,True
69794.21746611425,774.2773,-25858.512560647403,-72623.70915094158,9926.98121218554,50.75888549549195,3.911258150492073,32569.0,0.785077,457.4872,269.0,198.7256,0.8410328541780434,VLG12BR_219,fuel,N,42756.57586555095,0.0,True
69787.85392400376,781.7945,-26426.435864656847,-74299.10512000705,9937.236880547307,50.7437927070146,3.9033058289725666,32602.0,0.783564,456.5375,193.0,198.7196,0.8151269404859001,VLG12BR_219,fuel,N,41544.29636727198,0.0,True
69781.68637255885,789.3118,-26993.02210750284,-75971.1307490324,9944.62188487974,50.728729750679406,3.8953773782205277,32627.0,0.781996,455.575,118.0,198.7159,0.7894429050006042,VLG12BR_219,fuel,N,40347.10285135042,0.0,True
69775.71542877132,796.829,-27558.321156818783,-77639.71166749008,9949.136225183005,50.71369729736662,3.887472045037435,32642.0,0.780342,454.5816,43.0,198.7168,0.763668021819782,VLG12BR_219,fuel,N,39149.481665864085,0.0,True
69769.94183596835,804.3463,-28122.42870517346,-79304.68428555127,9950.779901457609,50.69869681786038,3.879588419379875,32647.0,0.77936,453.9986,-0.0,198.7131,0.7488232475595531,VLG12BR_219,fuel,N,38461.349426225264,0.0,True
69764.28177111027,811.8635,-28685.71220821963,-80967.57839562219,9950.779901383437,50.68371454035173,3.871721367598836,32647.0,0.779359,453.9978,-0.0,198.7101,0.7487758982329102,VLG12BR_219,fuel,N,38459.101194688934,0.0,True
