mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,map_type,thrust,cost_grid,max_fuel
69965.46282799765,625.6924,-9608.581320469495,-26070.874012921962,9220.31415361169,51.1780457547904,4.141031058848804,30250.0,0.813551,478.9238,1819.0,198.9807,1.3277653982617021,VLG12BR_219,fuel,D,68200.71741725266,0.0,False
69956.89146738777,632.077,-10119.637455534981,-27556.711680009506,9279.326949229002,51.16467445361839,4.133741905473693,30444.0,0.812703,478.0228,1743.0,198.9776,1.307755902388386,VLG12BR_219,fuel,D,66928.08838720217,0.0,False
69948.44960054483,638.4616,-10629.68889900973,-29039.88943308504,9335.854812432583,51.15132663971615,4.126471301904608,30629.0,0.811848,477.1346,1666.0,198.9756,1.287389240054184,VLG12BR_219,fuel,D,65648.49464505831,0.0,False
69940.13822750852,644.8462,-11138.774910326583,-30520.43444105274,9389.897743222427,51.13800207111998,4.119218658232226,30807.0,0.810985,476.2591,1590.0,198.974,1.2671022976407484,VLG12BR_219,fuel,D,64388.93096867074,0.0,False
69931.95834263084,651.2308,-11646.921701041369,-31998.37787731842,9441.455741598535,51.124700469969845,4.111983572537375,30976.0,0.810111,475.3945,1513.0,198.9725,1.246452431319056,VLG12BR_219,fuel,D,63121.41189943478,0.0,False
69923.91095240657,657.6154,-12154.142306925729,-33473.74942142082,9490.528807560906,51.11142157201872,4.104765832289709,31137.0,0.809221,474.5383,1436.0,198.9711,1.225658882664997,VLG12BR_219,fuel,D,61859.05530767417,0.0,False
69915.9970849397,664.0001,-12660.44571661818,-34946.57108588145,9537.116941109545,51.09816518200453,4.097565283116018,31290.0,0.808308,473.6856,1360.0,198.9698,1.2049635856062035,VLG12BR_219,fuel,D,60615.31834328247,0.0,False
69908.21781391285,670.3847,-13165.837063922123,-36416.84966038665,9581.220142244443,51.084931241614534,4.090381825630521,31434.0,0.807385,472.845,1283.0,198.969,1.183898523386537,VLG12BR_219,fuel,D,59362.74149289452,0.0,False
69900.57410737082,676.7693,-13670.339917814563,-37884.614883712056,9622.838410965613,51.071719485680774,4.083215097680913,31571.0,0.806442,472.0098,1207.0,198.969,1.1629291416527587,VLG12BR_219,fuel,D,58128.08910477998,0.0,False
69893.06699790296,683.1539,-14173.982445401314,-39349.87212208436,9661.97174727305,51.05852986801569,4.076064670997313,31699.0,0.805481,471.1817,1130.0,198.97,1.1415824393581298,VLG12BR_219,fuel,D,56883.50327911248,0.0,False
69885.69748824759,689.5385,-14676.79458664528,-40812.63180798672,9698.620151166764,51.04536229671671,4.0689300927314305,31820.0,0.804502,470.36,1053.0,198.9717,1.1200838585397108,VLG12BR_219,fuel,D,55642.177751791816,0.0,False
69878.46657804037,695.9231,-15178.801047916782,-42272.90338773013,9732.783622646752,51.03221668877622,4.061810985461642,31932.0,0.803499,469.5416,977.0,198.9738,1.0987125817605516,VLG12BR_219,fuel,D,54418.78339035839,0.0,False
69871.37528708762,702.3078,-15680.012855727662,-43730.69078668566,9764.462161713023,51.01909301111872,4.054707167627267,32036.0,0.802479,468.731,900.0,198.9761,1.076947112397098,VLG12BR_219,fuel,D,53184.41441983105,0.0,False
69864.42457125147,708.6924,-16180.440370439901,-45186.01322108917,9793.65576836559,51.005991093127925,4.047618468154385,32131.0,0.80144,467.9262,823.0,198.9785,1.0550535169714117,VLG12BR_219,fuel,D,51953.44308192754,0.0,False
69857.61539157553,715.077,-16680.092879002892,-46638.88387367179,9820.36444260446,50.99291081843546,4.040544731375931,32219.0,0.800375,467.124,747.0,198.9812,1.033276358619478,VLG12BR_219,fuel,D,50739.10579600857,0.0,False
69850.94873031008,721.4616,-17178.980692728845,-48089.30387004129,9844.588184429636,50.97985217903389,4.033485786715665,32299.0,0.799277,466.3191,670.0,198.9846,1.0110917131731536,VLG12BR_219,fuel,D,49512.21126533439,0.0,False
69844.42561104907,727.8462,-17677.11396798286,-49537.25612302221,9866.326993841145,50.96681533066757,4.026441465164678,32370.0,0.798147,465.5135,594.0,198.9883,0.9890487417804829,VLG12BR_219,fuel,D,48302.17736103966,0.0,False
