mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,num,cost_grid
61616.19547792306,437.8852,5225.3871128575,-9949.27522990709,8531.389580887797,51.518244649497966,4.676488940421082,27990.0,0.82,487.4332,3182.0,192.653,1.5297121366133222,id2,1.005,0.0
61578.918610863955,462.2122,3895.628881499168,-15872.551729870558,8924.626006983832,51.464986160767005,4.657204760517446,29280.0,0.82,484.7488,2890.0,192.6449,1.4609494179111489,id2,1.005,0.0
61543.245879988695,486.5392,2573.2644044912017,-21766.76055110299,9281.786244576471,51.411985893018816,4.638072423613705,30452.0,0.82,482.2976,2598.0,192.636,1.3910021433602175,id2,1.005,0.0
61509.203997579294,510.8661,1257.7728503054377,-27634.609972848026,9602.870293664995,51.359219552513224,4.619083535025147,31505.0,0.818087,478.9636,2306.0,192.6251,1.3195330696740277,id2,1.005,0.0
61476.86558094148,535.1931,-48.20451733874119,-33465.207154597156,9887.878154249065,51.306785158398704,4.600277824951747,32441.0,0.815506,475.489,2014.0,192.6123,1.2468915632720607,id2,1.005,0.0
61446.2751539298,559.52,-1344.0621747419623,-39256.7059465736,10136.809826328557,51.25469933604707,4.581658255959897,33257.0,0.812765,472.1753,1722.0,192.6087,1.1732526581805076,id2,1.005,0.0
61417.465098767345,583.847,-2631.1406369911056,-45010.68338677393,10349.665309903527,51.202948037571765,4.563206615648743,33956.0,0.809826,469.0015,1430.0,192.6111,1.0985626061231035,id2,1.005,0.0
61390.468948438356,608.174,-3910.395413326605,-50728.54596866157,10526.444604974211,51.151518678770486,4.544908220527224,34536.0,0.806651,465.9457,1139.0,192.6119,1.0230524019772678,id2,1.005,0.0
61365.32101997821,632.5009,-5181.958064183476,-56411.668395512526,10667.147711541083,51.10039895949909,4.526760280100401,34997.0,0.803198,462.9846,847.0,192.6127,0.9462301328058167,id2,1.005,0.0
61342.05562456551,656.8279,-6446.103723148517,-62061.22659093991,10771.77462960507,51.04957836373717,4.508757985504064,35340.0,0.799378,460.0658,555.0,192.6108,0.8682756639374932,id2,1.005,0.0
61320.70718318472,681.1548,-7702.679129126884,-67677.86037827395,10840.325359168144,50.99905119937137,4.490902682508903,35565.0,0.795094,457.1328,263.0,192.602,0.7891613331402275,id2,1.005,0.0
61301.30934717984,705.4818,-8950.936975640885,-73261.33386594482,10872.799900236443,50.948819659711326,4.473204184349545,35672.0,0.790733,454.4053,-0.0,192.6004,0.716825346090571,id2,1.005,0.0
61283.6967698256,729.8087,-10191.97789952459,-78813.23352710801,10872.799900004988,50.89886952190568,4.455645967108137,35672.0,0.786373,451.8994,-263.0,192.5989,0.6440689194743413,id2,1.005,0.0
62399.99990001078,0.0,9878.77942179186,78833.15637847269,30.480000304376258,52.316619999102514,4.746299998544124,100.0,0.3,198.3755,2905.0,187.37,1.9278964084304662,id1,1.011,0.18511500383215368
62352.547009069305,24.5951,9560.785962658716,76374.66419738226,393.39969269567064,52.29451590992194,4.7415519021448835,1291.0,0.380255,250.4122,3200.0,183.6606,1.8534646496708387,id1,1.011,0.088825704373417
62306.98110429582,49.1902,9360.55057781781,73244.8499703143,793.1951948537626,52.26637231257188,4.738520515233784,2602.0,0.464526,304.5127,3495.0,172.8228,1.8360241554884014,id1,1.011,0.0614873412928188
62261.920679115734,73.7852,9837.65079510546,69456.08225841423,1229.8665067786362,52.23229088106883,4.745420678661128,4035.0,0.55268,360.4792,3790.0,164.5937,1.859680359197651,id1,1.011,0.04761514609202004
62216.3592504734,98.3803,11039.520416179113,65094.58297785086,1703.413628469285,52.19304436119192,4.76292554488863,5589.0,0.582259,377.6799,4000.0,163.9806,1.8767867844996293,id1,1.011,0.03973455742561474
62170.394590840384,122.9754,12347.22032539473,60539.91933119672,2203.185692038754,52.15205576222987,4.781943830903144,7228.0,0.599121,386.3323,4000.0,166.0418,1.8634256851427633,id1,1.011,0.03267526038795074
