mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
76253.91004983708,539.7497,-2464.0973831956076,-13054.979089445607,7835.994250049042,51.66706359805145,5.844266615927407,25709.0,0.82,492.1445,3000.0,120.2051,1.6870186139571102,DLH7KK_568,pop,94665.92417507927,0.0,True
76214.14503808608,563.2171,2648.817452032751,-16031.370626276166,8193.636955981548,51.64029542183407,5.918379098427323,26882.0,0.82,489.7271,2975.0,120.2043,1.6688516038010506,DLH7KK_568,pop,93192.56546137252,0.0,True
76174.7573426515,586.6845,7736.705940099064,-18993.103113623918,8548.251909059054,51.613612673745045,5.992042883872945,28045.0,0.82,487.3183,2693.0,120.2053,1.6042801182293325,DLH7KK_568,pop,87987.42318818904,0.0,True
76136.8037464438,610.1519,12802.164510753575,-21941.89286308007,8869.295263229902,51.58700074561655,6.065295802329227,29099.0,0.82,485.1271,2411.0,120.208,1.5368444539268593,DLH7KK_568,pop,82944.6507234196,0.0,True
76100.34665279917,633.6192,17847.243714370255,-24879.1400662247,9156.76694451443,51.56044767862355,6.138168617866704,30042.0,0.819999,483.1565,2130.0,120.2118,1.4669303209851958,DLH7KK_568,pop,78053.85167959657,0.0,True
76065.44671983388,657.0866,22874.053893860917,-27806.19766917147,9410.666929950408,51.533941860787685,6.210692807045324,30875.0,0.819967,481.3908,1848.0,120.2169,1.394231558870709,DLH7KK_568,pop,73258.09765486624,0.0,True
76032.16427965173,680.554,27884.52422659789,-30724.342977841803,9630.995209832183,51.50747229119143,6.282897081784038,31598.0,0.81674,477.9813,1567.0,120.2233,1.3188410720429935,DLH7KK_568,pop,68302.12538518346,0.0,True
76000.65635755101,704.0214,32861.31524378571,-33623.61492423004,9817.751780410856,51.48113009082442,6.3545328230009925,32210.0,0.813513,474.8094,1285.0,120.2304,1.2406733329619835,DLH7KK_568,pop,63405.05479951389,0.0,True
75970.99030090666,727.4888,37806.719713108374,-36505.42100173383,9970.936642267985,51.45490342667186,6.425634655186657,32713.0,0.81007,471.7496,1003.0,120.238,1.1599315639132641,DLH7KK_568,pop,58547.857254153234,0.0,True
75943.23890015195,750.9561,42721.7239851112,-39370.39314939107,10090.54980037902,51.428787450543915,6.496218287715346,33105.0,0.806522,468.8654,722.0,120.246,1.076973150839271,DLH7KK_568,pop,53741.50657719566,0.0,True
75917.46997524318,774.4235,47607.98562856021,-42219.51407679326,10176.591266405469,51.40277406080733,6.566308980608433,33388.0,0.802816,466.124,440.0,120.2532,0.9912758607999537,DLH7KK_568,pop,48940.79651418959,0.0,True
75893.74985472875,797.8909,52466.860267047865,-45053.485485607074,10229.061067010209,51.37685764648751,6.635927567744846,33560.0,0.798811,463.4426,159.0,120.2591,0.9034768260848416,DLH7KK_568,pop,44162.18051489894,0.0,True
75872.14422213493,821.3583,57298.86103902805,-47872.45571081242,10247.959286835488,51.35103760517691,6.705082751177621,33622.0,0.796391,461.9101,0.0,120.2639,0.8525754832725283,DLH7KK_568,pop,41449.848429130114,0.0,True
75851.76043742955,844.8256,62115.344092479805,-50682.91351111138,10247.95945683983,51.32525510184456,6.773938120312169,33622.0,0.796474,461.9583,0.0,120.2678,0.8524534971289937,DLH7KK_568,pop,41445.981993135225,0.0,True
75831.37841806599,868.293,66932.13972688575,-53493.9901521255,10247.959624642559,51.29942662389416,6.842720384518041,33622.0,0.79633,461.8747,0.0,120.2706,0.8522220552997531,DLH7KK_568,pop,41427.708715662964,0.0,True
75811.004749599,891.7604,71747.92590562538,-56304.794086300535,10247.959790371271,51.27356043098789,6.911410726973847,33622.0,0.796415,461.9243,0.0,120.2721,0.8521014103496831,DLH7KK_568,pop,41423.99634560168,0.0,True
