mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,thrust,cost_grid
58964.392244119874,842.6125,35036.29143707718,-90725.77137309418,10886.496984617566,50.59965921172526,5.830601647938832,35717.0,0.78731,452.3455,384.0,156.8594,0.7356640726900194,EJU13CB_1081,37919.14729539532,0.0
58947.53205369002,865.3858,37119.22872757537,-95599.56708371756,10930.921486920053,50.555699290963275,5.859620614865391,35863.0,0.783261,449.7201,156.0,156.8371,0.6679205932485339,EJU13CB_1081,34795.82968098286,0.0
58932.224921295936,888.1591,39192.73694211797,-100446.08080862758,10948.99990000324,50.51197815031965,5.88845503817471,35922.0,0.779212,447.2741,-71.0,156.8148,0.6009329870917084,EJU13CB_1081,31713.636133702847,0.0
76265.08523673346,0.0,-37416.240762070665,100999.32395668283,30.480000302752615,52.32129868357609,4.779952290081319,100.0,0.3,198.3755,532.0,183.0038,1.2331200723335969,EJU78CP_1097,61642.673124027104,0.06750972897330428
76237.40263685593,22.4398,-37536.159996639246,98714.00027446238,91.08159339460893,52.30073883620478,4.778443331940598,299.0,0.410529,271.2772,756.0,183.0038,1.2364817649803366,EJU78CP_1097,61822.533009450686,0.06117748497400052
76209.68010040313,44.8796,-37700.12021935848,95589.37909696392,177.26329804862849,52.27262824469594,4.776382379765773,582.0,0.520708,343.7483,980.0,175.14,1.419655829948244,EJU78CP_1097,72389.28247867464,0.05015322592867731
76177.8954687495,67.3195,-37364.2748309218,91639.47733508064,289.02511426503145,52.23712995710931,4.781755939204058,948.0,0.621399,409.7006,1205.0,170.9936,1.6242729293081348,EJU78CP_1097,87386.20240665211,0.03716919541591618
76141.55518869434,89.7593,-36624.77021776321,86973.80735106533,426.36704204386433,52.195221433455856,4.793121136304877,1399.0,0.708604,466.467,1429.0,168.0566,1.7665250454950028,EJU78CP_1097,103313.84939997042,0.023288712869863944
76102.015935122,112.1991,-35511.934788138606,81712.77075022382,589.2890813851146,52.14798176251085,4.809999056044391,1933.0,0.781292,513.362,1654.0,165.3872,1.839287860864911,EJU78CP_1097,118148.69110609146,0.02301649423322801
76060.81689606776,134.6389,-34019.19453430801,75987.2870783133,777.7912322887342,52.09658633618609,4.832449259336779,2552.0,0.82,537.6335,1878.0,161.8472,1.8621677138722386,EJU78CP_1097,127155.13546992808,0.023327386819661032
76019.06570347109,157.0787,-32089.09205868619,70100.49301154366,991.8734947546417,52.04376140035496,4.861257790981099,3254.0,0.82,536.3105,2102.0,159.2375,1.8636456097363794,EJU78CP_1097,127901.65951621252,0.022513029565703103
75977.28403856387,179.5185,-29899.033935985128,64323.72492630049,1231.535868782719,51.991932933444176,4.8937849787206,4040.0,0.82,534.8256,2327.0,158.5859,1.8647084266221097,EJU78CP_1097,128464.14591879866,0.020072403097465514
75935.48140218681,201.9584,-27650.410136300445,58590.05785995616,1496.7783543727905,51.94048603600163,4.927087752920799,4911.0,0.82,533.1773,2551.0,159.6477,1.8653832866349978,EJU78CP_1097,128836.64141368715,0.017343799668766015
75893.66544845683,224.3982,-25515.772722862726,52835.53835050318,1787.6009515245598,51.888837027354704,4.958654842554951,5865.0,0.82,531.3642,2776.0,161.5943,1.8658012097931753,EJU78CP_1097,129077.34983147532,0.015033547472853613
75851.84225804625,246.838,-23585.15379594294,47033.82378222919,2104.0036602374134,51.83674657813096,4.987183304567728,6903.0,0.82,529.3846,3000.0,162.9769,1.8659675534026612,EJU78CP_1097,129183.66090895906,0.013180450745180714
75810.0164973353,269.2778,-21802.47838603372,41211.337349728834,2445.986480509342,51.784456681938224,5.013496373470485,8025.0,0.82,527.2366,3000.0,162.9517,1.8597774715932205,EJU78CP_1097,126096.4480289883,0.013356343593574906
75768.33494026703,291.7176,-20024.53632453529,35413.429079614245,2787.9693008088725,51.73238177673879,5.039678286235157,9147.0,0.82,525.0798,3000.0,162.7612,1.8526360317063386,EJU78CP_1097,123141.00472258718,0.013583986961511875
75726.81811146882,314.1574,-18234.735269257588,29645.329833204887,3129.9521211082474,51.680569515063205,5.065970297661407,10269.0,0.82,522.914,3000.0,162.6673,1.8445468708372352,EJU78CP_1097,120315.05610403026,0.013988105613519104
75685.48614204503,336.5973,-16442.954850328606,23904.12628700654,3471.9349414074354,51.6289933181286,5.092229542249484,11391.0,0.82,520.7393,3000.0,162.4436,1.8355369629792706,EJU78CP_1097,117616.52521290407,0.014258807321923061
75644.35826144695,359.0371,-14636.373666250258,18193.986341873526,3813.917761706452,51.57769100785436,5.118641955827512,12513.0,0.82,518.5555,3000.0,161.6542,1.8256550330470123,EJU78CP_1097,115043.39123183464,0.013161008494957667
75603.45232479076,381.4769,-12759.256414959948,12533.29705722647,4155.900582005384,51.52682908778682,5.146012531118233,13635.0,0.82,516.3624,3000.0,160.8698,1.814969655039456,EJU78CP_1097,112593.77473679889,0.011735928318838091
75562.78439009664,403.9167,-10813.15126991597,6922.843800280588,4497.883402304227,51.47641390449047,5.174316529824327,14757.0,0.82,514.16,3000.0,159.7597,1.8035668152362618,EJU78CP_1097,110265.98472754704,0.010649760471334405
75522.36835486871,426.3565,-8767.547839763361,1375.091438286045,4839.8662226029455,51.426557336973886,5.203991507341952,15879.0,0.82,511.9481,3000.0,158.1442,1.7915467707598063,EJU78CP_1097,108058.44172635884,0.010081128928100674
75482.21565678381,448.7963,-6575.89060147835,-4088.9937497531178,5181.849042901501,51.37744743232318,5.235704536489864,17001.0,0.82,509.7266,3000.0,156.5872,1.7790212306359037,EJU78CP_1097,105969.75141735116,0.009666311088458968
75442.33503927213,471.2362,-4246.81167715987,-9467.889411125456,5523.831863199865,51.32909617635359,5.269326417560276,18123.0,0.82,507.4954,3000.0,155.4004,1.766110323631406,EJU78CP_1097,103998.69431912518,0.00934232357890326
75402.7323795853,493.676,-1817.5864975014929,-14773.879519425476,5865.814683498042,51.281391312727756,5.304316907391294,19245.0,0.82,505.2543,3000.0,154.6829,1.7529397306971115,EJU78CP_1097,102144.22267868665,0.008855606989357027
75363.41057458315,516.1158,666.7909748023519,-20025.552915821205,6207.79750379567,51.234164425725716,5.340025445213819,20367.0,0.82,503.0032,3000.0,154.5912,1.7396382617690667,EJU78CP_1097,100405.51099664296,0.003552808047265387
75324.36947787675,538.5556,3148.371820219048,-25249.679669043955,6549.780324091955,51.18717434469486,5.375621930181309,21489.0,0.82,500.742,3000.0,154.5903,1.7263355368217697,EJU78CP_1097,98781.95476947498,0.0
