mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,thrust,cost_grid
63168.00148406556,359.5367,15583.285984592001,5181.348364014359,5509.819403185016,52.08949517851486,3.63136689805163,18077.0,0.818315,506.5441,3000.0,253.1687,1.692739911493955,EIN84T_1564,94480.30721545781,0.0028299829484980687
63132.300791135225,380.6859,10328.115646581315,3591.588926143749,5832.133485707377,52.07532157320788,3.554400354946147,19134.0,0.817831,504.1381,3000.0,253.1602,1.6741275013148094,EIN84T_1564,92545.23392138173,0.002624894269269207
63096.98807855496,401.8351,5098.3189867861,2008.655011661092,6154.447568229679,52.061159024421386,3.4778540059546827,20192.0,0.817694,501.9393,3000.0,253.151,1.6556043344622164,EIN84T_1564,90741.95765326901,0.0013567634985189874
63062.056883818834,422.9844,-108.24310427359529,431.8424242758997,6476.761650751913,52.04700197281303,3.4016960131109952,21249.0,0.817795,499.8776,3000.0,253.144,1.6372381150092996,EIN84T_1564,89056.51384401831,0.0
63027.50025179221,444.1336,-5293.058105886197,-1139.0768977956704,6799.075733274075,52.03284895343018,3.3259042072936182,22307.0,0.818107,497.9352,3000.0,253.1393,1.619083382647944,EIN84T_1564,87479.87787777041,0.0
62993.30916370477,465.2828,-10457.432419738878,-2704.2621142040857,7121.389815796154,52.01869929349587,3.2504589925416045,23364.0,0.818503,496.0325,3000.0,253.1337,1.6011948726423655,EIN84T_1564,86000.86383892095,0.0
62959.47470504534,486.432,-15601.752832113149,-4263.9223439412635,7443.703898318141,52.004551730670656,3.175354280689207,24422.0,0.819048,494.2083,3000.0,253.1256,1.5836707088925475,EIN84T_1564,84621.03294273673,0.0
62925.984265585656,507.5812,-20726.770230365073,-5818.520963975709,7766.017980840028,51.990402682647,3.100578709555584,25479.0,0.81959,492.3697,3000.0,253.1184,1.5665572484222945,EIN84T_1564,83329.5287705255,0.0
62892.82598699,528.7304,-25832.357436811126,-7367.930235729212,8088.332063361802,51.97625389319403,3.026133732049748,26537.0,0.82,490.4402,3000.0,253.1154,1.5498754361348692,EIN84T_1564,82115.2507312693,0.0
62859.98829209367,549.8797,-30917.684803732955,-8911.474615953686,8410.646145883451,51.96211207327558,2.952030992543517,27594.0,0.82,488.2546,3000.0,253.1138,1.5336825321382155,EIN84T_1564,80962.00903283298,0.0
62827.46274991834,571.0289,-35980.12161883924,-10448.224317926228,8732.96022840496,51.947986364200254,2.878308329564509,28651.0,0.82,486.059,2918.0,253.111,1.5038576676279192,EIN84T_1564,78880.32691827764,0.0
62795.53024714172,592.1781,-41020.35453120384,-11978.511035457846,9046.412887801176,51.93387440918197,2.804955243119073,29680.0,0.817654,482.53,2706.0,253.1098,1.4490391064471089,EIN84T_1564,75131.56349170624,0.0
62764.736491131924,613.3273,-46025.79284664309,-13498.348423318335,9337.143240514066,51.91981375622054,2.732154276403805,30634.0,0.815316,479.1639,2495.0,253.1128,1.3925286522114513,EIN84T_1564,71529.34884041121,0.0
62735.12268134042,634.4765,-50998.17557080775,-15007.862378877582,9605.151286542767,51.90580410055366,2.6598792483334606,31513.0,0.813016,475.979,2283.0,253.1189,1.3342070952735348,EIN84T_1564,68031.66995636534,0.0
62706.7242371945,655.6258,-55939.395576337585,-16507.339155755497,9850.437025887019,51.8918436097618,2.5881018038237187,32318.0,0.810773,472.9861,2072.0,253.1304,1.2747236373839201,EIN84T_1564,64647.41492792133,0.0
62679.571818516386,676.775,-60851.515487698736,-17996.905585182427,10073.00045854671,51.87793179209368,2.516791140469011,33048.0,0.808488,470.1288,1860.0,253.1447,1.2138161828807235,EIN84T_1564,61331.75886924997,0.0
62653.69417296415,697.9242,-65735.9352965371,-19476.744811367014,10272.841584521799,51.864067648729474,2.4459261633863942,33704.0,0.806167,467.4095,1649.0,253.1557,1.1521217556083423,EIN84T_1564,58097.30888357939,0.0
62629.11662858106,719.0734,-70593.93104722479,-20947.558282831204,10449.960403812282,51.85024548110847,2.3754877266896965,34285.0,0.803802,464.8251,1437.0,253.1672,1.0893062663700248,EIN84T_1564,54907.09000875817,0.0
