mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,thrust,cost_grid
71766.82131012653,196.4546,58649.36640180774,-37988.17064747355,1281.6956532056363,52.36476719842639,4.255376212995496,4205.0,0.82,534.5143,2345.0,299.049,1.8595677984104821,EIN60R_1659,125908.60123549611,0.0060032914721523094
71726.27720546693,218.2829,53414.991786749866,-35080.851697388935,1541.7441430134847,52.39145014609238,4.178757583138238,5058.0,0.82,532.8974,2563.0,299.0023,1.859932364149381,EIN60R_1659,126083.1672827518,0.004758035085498592
71685.727949269,240.1112,48195.870770572255,-32187.57148143927,1825.9975384953884,52.41795588075528,4.102269196840021,5991.0,0.82,531.1244,2782.0,298.9275,1.8600079854784615,EIN60R_1659,126127.92113514955,0.0040158460972340975
71645.18010243383,261.9395,42992.24741977553,-29311.758617211435,2134.455839650304,52.44425387461977,4.0259152485473795,7003.0,0.82,529.1937,3000.0,298.9182,1.8597989703002116,EIN60R_1659,126044.14393858076,0.003373917402447296
71604.63894813001,283.7678,37809.08491885439,-26448.34912588689,2467.1190464724536,52.470389653232466,3.949770788784794,8094.0,0.82,527.1035,3000.0,298.8957,1.8524908138239722,EIN60R_1659,123018.73716816049,0.002953883489292269
71564.26335264974,305.5961,32645.420955214777,-23598.356081258178,2799.7822532974105,52.496354638695784,3.8738226010470327,9186.0,0.82,525.0051,3000.0,298.8518,1.8441498847221143,EIN60R_1659,120114.33909284769,0.0026147217051191657
71524.07490935453,327.4244,27500.28536431107,-20763.737212493896,3132.445460122261,52.52213172172198,3.7980572999211066,10277.0,0.82,522.8982,3000.0,298.8293,1.834801764611035,EIN60R_1659,117333.01219943161,0.0023288784162176644
71484.09465063777,349.2527,22374.83850717628,-17942.58896577246,3465.1086669469805,52.547738393318426,3.722493354445646,11368.0,0.82,520.7828,3000.0,298.8264,1.8244757736766568,EIN60R_1659,114670.54560006219,0.0021091679440799083
71444.34257129817,371.081,17270.135516501083,-15133.195994348958,3797.7718737715504,52.573190499931066,3.6471475867641256,12460.0,0.82,518.6588,3000.0,298.7704,1.8132189651996904,EIN60R_1659,112123.17032748373,0.001908274688461189
71404.83719373272,392.9093,12183.673608330302,-12340.314800253394,4130.435080595944,52.59844580593539,3.571983827542159,13551.0,0.82,516.526,3000.0,298.6789,1.8011236566765838,EIN60R_1659,109692.76508458948,0.0017537590638881991
71365.5951861547,414.7376,7113.848570428048,-9567.094136180229,4463.098287420133,52.623476429442015,3.4969794575205437,14643.0,0.82,514.3844,3000.0,298.6434,1.7882617704805646,EIN60R_1659,107374.07777762276,0.0016187280910450758
71326.63104049448,436.5659,2063.490038163983,-6808.587988943356,4795.761494244093,52.64832721448785,3.422177765358366,15734.0,0.82,512.2339,3000.0,298.5958,1.774757206040764,EIN60R_1659,105168.90276958342,0.001497377233280371
71287.95681259775,458.3942,-2967.8747448679705,-4065.880451592044,5128.424701067789,52.67298874828324,3.347573230629191,16826.0,0.82,510.0743,3000.0,298.4909,1.7607024178369923,EIN60R_1659,103072.54871659173,0.0013990921439770909
71249.58192397261,480.2225,-7982.855584315882,-1343.9983477205067,5461.087907891182,52.69741628666713,3.273127658887527,17917.0,0.82,507.9055,3000.0,298.4136,1.7462405536354908,EIN60R_1659,101086.74305172052,0.001307053389836878
71211.51302171986,502.0508,-12980.001433181696,1359.4822257891558,5793.751114714237,52.72163207368898,3.198864370397211,19008.0,0.82,505.7274,3000.0,298.3961,1.7314860836042398,EIN60R_1659,99208.75589354805,0.0012301853956618227
71173.7538913965,523.8791,-17956.37318538277,4049.76044869904,6126.41432153691,52.745683359924556,3.1248279883224073,20100.0,0.82,503.5398,3000.0,298.3338,1.7165544202393712,EIN60R_1659,97436.3380548871,0.0007451752797888504
71136.30541634446,545.7074,-22913.963163004875,6722.91837186453,6459.077528359033,52.769535312751934,3.0509902762408188,21191.0,0.82,501.3428,3000.0,298.2653,1.7015973562439772,EIN60R_1659,95771.2280048269,0.0
71099.16557636672,567.5356,-27852.92821416528,9378.421126148074,6791.740735180583,52.79318354651563,2.9773501824537267,22283.0,0.82,499.136,3000.0,298.2672,1.6867167103699368,EIN60R_1659,94210.36300500619,0.0
71062.32947844667,589.3639,-32769.89382038476,12022.304429110076,7124.403942001549,52.81668297466241,2.9039585648392254,23374.0,0.82,496.9195,3000.0,298.2717,1.6720597503030716,EIN60R_1659,92755.53718222989,0.0
71025.78941237125,611.1922,-37664.64229119555,14654.737940332256,7457.067148821854,52.840035658586906,2.8308196993565913,24465.0,0.82,494.693,3000.0,298.2266,1.657733005251535,EIN60R_1659,91405.36086929901,0.0
70989.5349245441,633.0205,-42539.343993897906,17271.444121542292,7789.730355641416,52.86320348517993,2.7579028665189345,25557.0,0.82,492.4565,3000.0,298.2095,1.6438388875948389,EIN60R_1659,90159.0702413873,0.0
70953.55290387315,654.8488,-47392.60453261434,19874.77454125082,8122.3935624601545,52.88620819194612,2.685229691691328,26648.0,0.82,490.2097,3000.0,298.2487,1.6305086484348177,EIN60R_1659,89018.63612611813,0.0
70917.82767432589,676.6771,-52221.76670557189,22469.434267958055,8455.056769277999,52.909092852971085,2.612840146649353,27740.0,0.82,487.9526,2802.0,298.2652,1.584779540996821,EIN60R_1659,85214.39261196146,0.0
70883.04192675377,698.5054,-57029.63427431147,25054.442775496635,8765.791830450646,52.93184892725337,2.540693529231262,28759.0,0.82,485.8348,2584.0,298.2711,1.5323879598556378,EIN60R_1659,81269.79457107847,0.0
70849.33505052658,720.3337,-61818.19701892662,27629.706227580293,9052.321985961788,52.95447583961983,2.4687610867724956,29699.0,0.82,483.8738,2366.0,298.2923,1.4768324985574837,EIN60R_1659,77451.38254165591,0.0
70816.77128892095,742.162,-66588.24722033674,30197.291528133686,9314.647235805662,52.97699252166978,2.3970314453439747,30560.0,0.82,482.0715,2147.0,298.3625,1.4182134592601492,EIN60R_1659,73728.4445002324,0.0
70785.40929606577,763.9903,-71339.09613593748,32762.046112067128,9552.767579980691,52.99944307519927,2.325514592205145,31341.0,0.817651,479.053,1929.0,298.3987,1.3568544895209507,EIN60R_1659,69936.86516841967,0.0
70755.36644809673,785.8186,-76060.19035919155,35314.59876820873,9766.683018486512,53.021745173758966,2.2543710761353815,32043.0,0.814848,475.9405,1711.0,298.419,1.2931294618191855,EIN60R_1659,66196.97846377481,0.0
70726.71007134068,807.6469,-80751.24706857139,37853.05782809875,9956.393551323652,53.04388257360881,2.1836068237201567,32665.0,0.81199,472.9677,1493.0,298.4607,1.2273536107280503,EIN60R_1659,62524.86499584596,0.0
70699.49233339516,829.4752,-85412.63245635579,40379.84011822051,10121.899178493984,53.06587767615201,2.1132170154061267,33208.0,0.809244,470.2323,1274.0,298.471,1.1594861177482185,EIN60R_1659,58903.10989547669,0.0
70673.7562637669,851.3035,-90047.99545955691,42893.59551272237,10263.199900004103,53.08771844208022,2.0431485833054506,33672.0,0.806498,467.668,1056.0,298.4813,1.0902808094879122,EIN60R_1659,55341.65334789591,0.0
77219.99990161802,0.0,91897.63480253944,-43633.09466244077,30.480000192647378,52.32860183803996,4.708839891910805,100.0,0.3,198.3755,-0.0,3.1751,0.8424122285986333,EIN611_1579,42553.279288172824,0.0792840382819713
77202.28176986994,21.0362,92016.54300581977,-41489.58564156479,30.47999998243819,52.34785476887366,4.711180870055147,100.0,0.417365,275.9833,210.0,3.1751,0.9553996325488745,EIN611_1579,47811.018245678744,0.08964114723084868
77182.18878798716,42.0723,92181.9443898604,-38507.96327258008,52.9600071331264,52.37463552304226,4.714440737785593,174.0,0.530673,350.8194,421.0,331.6209,1.2463175235761648,EIN611_1579,62351.10320221735,0.07806354682449125
77156.01077965845,63.1085,90378.0213533236,-35168.76555272684,97.92002190293668,52.404962079207365,4.688779391653299,321.0,0.632403,417.8595,631.0,300.0667,1.5360285949018437,EIN611_1579,80288.26954562547,0.0580234843056793
77123.76263379188,84.1446,86466.3782833714,-32904.30481757563,165.36004430932027,52.425959061344855,4.631716305095183,543.0,0.719691,475.1722,841.0,292.8149,1.732228066348242,EIN611_1579,98615.26377186984,0.04146713890559124
77087.38950228778,105.1808,81729.56007300902,-30911.677845419137,255.28007435673194,52.4446091123596,4.562358042918984,838.0,0.792074,522.4298,1052.0,293.1493,1.8299248509252208,EIN611_1579,115554.74177323737,0.029476009712836017
