mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid
68724.16445903775,812.7056,29858.464668416058,-71604.27923154579,10454.639900890696,50.861297860411916,5.670160915975468,34300.0,0.790982,457.3797,-0.0,158.1505,0.7874411075134637,ITY109_1534
68688.19968281237,857.856,33812.31721431072,-81464.88048341704,10454.63990044655,50.77240191426728,5.725575080142297,34300.0,0.790943,457.3571,-0.0,158.1961,0.7871442920047524,ITY109_1534
68652.25005626796,903.0063,37758.11324296351,-91328.1422695322,10454.639900001994,50.68345642180405,5.7806643910118,34300.0,0.790903,457.3344,-0.0,158.2418,0.7868475735968585,ITY109_1534
62347.23272989145,0.0,-37633.65944826415,101161.13114706804,30.48000030369088,52.3212986729444,4.779952280649136,100.0,0.3,198.3755,2500.0,158.7528,1.8333794960060943,ITY121_1784
62256.752916520505,49.2663,-35832.0715364311,96527.69241430276,656.1620488797419,52.27975043746313,4.806951561885525,2153.0,0.461128,302.7607,3000.0,159.0548,1.7466830607822055,ITY121_1784
62171.104101908415,98.5326,-33113.94268594309,89426.42727598091,1406.9805071723029,52.216058612693864,4.84760165954653,4616.0,0.57254,372.6648,3000.0,159.0604,1.7375033627057699,ITY121_1784
62086.303428715204,147.7989,-29763.890728327344,80671.65454962895,2157.79896546511,52.13751713681921,4.897542412558167,7079.0,0.597564,385.5362,3000.0,159.077,1.716534638940791,ITY121_1784
62002.56981507977,197.0652,-26300.299043638868,71612.33536927227,2908.617423757775,52.05622122766728,4.948991522183561,9543.0,0.623977,398.9777,3000.0,159.0891,1.6950936607162235,ITY121_1784
61919.92558301168,246.3315,-22717.533541052744,62235.335551187476,3659.4358820502707,51.97205094258351,5.0020146095826545,12006.0,0.651861,413.0123,3000.0,159.1035,1.6732017523143279,ITY121_1784
61838.39307504655,295.5978,-19010.803963418195,52526.58684272036,4410.254340342566,51.884877713443565,5.056663452575414,14469.0,0.681302,427.6627,3000.0,159.1145,1.6508390756579259,ITY121_1784
61757.9947665495,344.8641,-15174.181392613124,42471.85234275551,5161.072798634619,51.79457130523605,5.1130047851224045,16933.0,0.712389,442.9511,3000.0,159.1263,1.6279811291844406,ITY121_1784
61678.7533696048,394.1304,-11202.265926772665,32056.104674566148,5911.891256926373,51.7009941436809,5.1710958791377015,19396.0,0.745214,458.8989,3000.0,159.1363,1.6046441372638074,ITY121_1784
61600.691920483296,443.3967,-7089.004199572595,21264.000406954958,6662.709715217738,51.604005607607284,5.231001621927935,21859.0,0.779874,475.5263,3000.0,159.1415,1.580799528018707,ITY121_1784
61523.82534909268,492.663,-2827.5280450813184,10079.973249756511,7413.5281735086,51.50346283566429,5.292796656032743,24323.0,0.816466,492.8519,3000.0,159.1573,1.5564154261604666,ITY121_1784
61447.81568408927,541.9293,1586.1598825498772,-1513.1280069012385,8164.346631799112,51.39920841328738,5.356511962737981,26786.0,0.82,489.9256,3000.0,159.1816,1.515804527065625,ITY121_1784
61373.515560723936,591.1956,5968.185262228647,-13037.76985091157,8915.165090088736,51.295535540354834,5.419482868153428,29249.0,0.818629,484.0029,2583.0,159.2121,1.4030434928963333,ITY121_1784
61304.4806595782,640.4619,10295.85049063135,-24437.66919823091,9561.65249251622,51.19295187896434,5.481393550897704,31370.0,0.813503,476.5621,1992.0,159.2459,1.2540441402547247,ITY121_1784
61242.59610693278,689.7282,14556.874852948886,-35682.02798490073,10060.179674868266,51.091736209981235,5.542081319612164,33006.0,0.807589,469.6936,1401.0,159.2794,1.1011599417426672,ITY121_1784
61188.12468120851,738.9945,18756.115851996434,-46782.945461274634,10410.746637142505,50.991781289342526,5.601628764430138,34156.0,0.800511,463.1895,810.0,159.3117,0.9442746848195487,ITY121_1784
61141.33871822157,788.2608,22896.70496287085,-57747.455571624974,10613.353379339138,50.89302531038037,5.6600926931878845,34821.0,0.791552,456.6361,218.0,159.333,0.782666912067395,ITY121_1784
61102.515575283396,837.5271,26979.805654674652,-68571.94658216092,10667.999901461219,50.795502167931495,5.717501704129266,35000.0,0.787579,453.9757,-0.0,159.3423,0.7210797219285022,ITY121_1784
61066.73926039472,886.7934,31039.114598461696,-79338.64496288348,10667.999900975476,50.69847198864799,5.774338744129407,35000.0,0.787575,453.9731,-0.0,159.3382,0.720819337785957,ITY121_1784
61030.97648561446,936.0597,35099.16776184247,-90104.99160212494,10667.999900489054,50.60141741347557,5.83095166026678,35000.0,0.787574,453.9727,-0.0,159.3367,0.7205615706699383,ITY121_1784
60995.22706071893,985.3261,39159.51366654563,-100871.21613233526,10667.999900002076,50.5043366004821,5.887335698555468,35000.0,0.787573,453.9723,-0.0,159.3351,0.720304037201295,ITY121_1784
59277.154689395466,0.0,33703.927538764685,100483.45032724726,30.480000295500634,52.32130050570107,4.779960154018197,100.0,0.3,198.3755,2500.0,199.3,1.7824069599428487,VLG41JT_193
59190.58176921084,48.4969,32086.385383513163,95864.48771690298,646.3905777606594,52.27985869011127,4.755721457824021,2121.0,0.458533,301.0907,3000.0,199.0169,1.7074406281581436,VLG41JT_193
59108.20784591026,96.9938,29660.85259986183,88826.97134543628,1385.4832707388914,52.21670575498188,4.719450155251652,4546.0,0.571843,372.3044,3000.0,199.0025,1.7061334048698584,VLG41JT_193
59026.29720709242,145.4907,26659.01389541651,80110.24732604108,2124.575963720583,52.138468546197636,4.674702797352306,6970.0,0.596428,384.9547,3000.0,198.9759,1.685375105067273,VLG41JT_193
58945.42643819453,193.9876,23558.974439249323,71094.73943848211,2863.6686567007105,52.05753164817599,4.628655346679978,9395.0,0.622355,398.1565,3000.0,198.9498,1.6641887145307326,VLG41JT_193
58865.615359747935,242.4845,20356.498689387412,61767.52461133634,3602.7613496789945,51.97377740872206,4.581260396153175,11820.0,0.649703,411.9317,3000.0,198.9349,1.6425797360432086,VLG41JT_193
58786.88397572524,290.9814,17045.407379404685,52115.779059038745,4341.854042655072,51.887088993188065,4.53244352884063,14245.0,0.678553,426.302,3000.0,198.9348,1.620537941800903,VLG41JT_193
58709.25259006815,339.4783,13618.524527013931,42126.458816342776,5080.946735628456,51.79734742350106,4.482117400152918,16670.0,0.70899,441.2885,3000.0,198.9367,1.598050178860683,VLG41JT_193
58632.74191557853,387.9752,10070.570028496122,31785.32177411035,5820.039428598467,51.704422691076395,4.430223910612854,19095.0,0.741102,456.9118,3000.0,198.9272,1.5751009671189518,VLG41JT_193
58557.37316825417,436.4721,6398.553257943757,21076.81344784299,6559.132121564127,51.60817277691496,4.376739751115743,21519.0,0.77498,473.1913,3000.0,198.9036,1.5516886877003837,VLG41JT_193
58483.16596236958,484.969,2600.081360087241,9984.677131926548,7298.224814524018,51.50844921724314,4.321651733907885,23944.0,0.810717,490.1451,3000.0,198.88,1.5277620732554302,VLG41JT_193
58409.9244858391,533.4658,-1329.8912635280165,-1506.8947619354972,8037.31750747862,51.40510744016489,4.264909970587887,26369.0,0.818486,489.8789,2910.0,198.8698,1.4729472255778997,VLG41JT_193
58339.01598789632,581.9627,-5256.29887257799,-12994.75555642807,8754.19163830878,51.301771736584854,4.208475691209163,28721.0,0.813952,482.3302,2328.0,198.8683,1.327439887867876,VLG41JT_193
58274.948177286795,630.4596,-9127.74996141332,-24322.769049543404,9327.690943075622,51.19984746356917,4.153079581184651,30603.0,0.808638,475.3034,1746.0,198.8621,1.179234704764304,VLG41JT_193
58217.89626537827,678.9565,-12947.113166073423,-35502.344793880984,9757.815421757456,51.099233270620154,4.098668622744102,32014.0,0.802106,468.5579,1164.0,198.8513,1.0285657000578592,VLG41JT_193
58168.03540735448,727.4534,-16715.336764835727,-46539.01197884179,10044.565074351109,50.99988063866394,4.045218114569565,32955.0,0.793634,461.6824,582.0,198.8477,0.8749984424798963,VLG41JT_193
58125.55350979727,775.9503,-20432.254508279504,-57427.6339342157,10187.939900862797,50.90183695224883,3.9927192721964517,33425.0,0.781219,453.5094,0.0,198.8559,0.7168245927794723,VLG41JT_193
58090.69737404305,824.4472,-24089.01306696505,-68135.01055889987,10187.939901322185,50.80540231090182,3.9412851229324706,33425.0,0.781166,453.4784,-0.0,198.8648,0.7165573325421214,VLG41JT_193
58055.85489616731,872.9441,-27747.170574973865,-78841.08979046147,10187.939900896172,50.70895675379488,3.8900429032572603,33425.0,0.781092,453.4357,-0.0,198.8646,0.7162744208545787,VLG41JT_193
58021.02697161945,921.441,-31404.947302932225,-89546.1753956851,10187.93990046365,50.61249778929718,3.8390163998600713,33425.0,0.78105,453.4112,-0.0,198.8605,0.7160162636109524,VLG41JT_193
57986.212168752456,969.9379,-35061.765567538256,-100250.94083327896,10187.939900025893,50.51601957100139,3.7882122521455144,33425.0,0.781008,453.3866,-0.0,198.8564,0.715758136423702,VLG41JT_193
75202.44447546882,0.0,92239.61381096816,30975.81016213291,30.48000030386928,52.331401824069374,4.740029810360453,100.0,0.3,198.3755,2461.0,253.0976,1.992115076748959,VLG8379_316
75112.87877561573,44.882,87903.67291407734,29658.24931924383,591.6841172090718,52.320267377341516,4.675883845582937,1941.0,0.403725,265.2676,3000.0,251.9899,1.93829608210842,VLG8379_316
75025.89977369588,89.764,82137.90044555187,27783.70718757182,1275.6856539815847,52.304305959109115,4.590604982199015,4185.0,0.516401,336.6376,3000.0,251.9993,1.860957498821246,VLG8379_316
74942.68600199516,134.646,74803.646085558,25400.56522793759,1959.687190759989,52.28392587306906,4.482216734356452,6429.0,0.59083,382.0855,3000.0,251.9717,1.8432124548413606,VLG8379_316
74860.4482216663,179.528,66473.8505102493,22689.505877296506,2643.6887275384015,52.26061934834385,4.359236320576751,8674.0,0.614494,394.1683,3000.0,251.967,1.8250630571577773,VLG8379_316
74779.04787796071,224.41,57879.885301711234,19891.684521413783,3327.6902643166864,52.236432880571584,4.23249137314075,10918.0,0.639354,406.7366,3000.0,251.9422,1.8064287175731144,VLG8379_316
74698.50695405737,269.2919,49012.23704243136,17000.50937291617,4011.69180109482,52.21129579096266,4.101854620027829,13162.0,0.665475,419.8077,3000.0,251.9498,1.7873052090126824,VLG8379_316
74618.8470553467,314.1739,39858.37984300336,14017.369555053996,4695.693337872769,52.18520841884439,3.9671570695488567,15406.0,0.692922,433.3986,3000.0,251.9413,1.7676966838307075,VLG8379_316
74540.08943025621,359.0559,30407.87422099402,10936.0098328494,5379.694874650493,52.15810102885189,3.828260445962335,17650.0,0.721763,447.5258,3000.0,251.965,1.7476064600634889,VLG8379_316
74462.2549858104,403.9379,20647.330817067083,7758.019770587792,6063.696411427933,52.12997341737438,3.684985406767255,19894.0,0.752071,462.2053,3000.0,251.9636,1.7270372722851903,VLG8379_316
74385.36429037017,448.8199,10566.119938048174,4475.362294413985,6747.697948204999,52.10073736514303,3.537193655044977,22138.0,0.783917,477.452,3000.0,251.957,1.7059914109663679,VLG8379_316
74309.40407818538,493.7019,152.26414192401793,1083.0450309164762,7431.699484981596,52.070330780826446,3.3847292315818533,24382.0,0.817377,493.28,3000.0,251.981,1.684471073037567,VLG8379_316
74233.95477355576,538.5839,-10608.682280199555,-2417.352405242765,8115.701021757923,52.03874899535545,3.2274018799729545,26626.0,0.82,490.255,2833.0,251.9987,1.6265723271394095,VLG8379_316
74160.79827872431,583.4659,-21308.490858487727,-5894.198260793692,8761.717717948643,52.007172162214225,3.0711891500221196,28746.0,0.82,485.8627,2295.0,252.028,1.4959449897605503,VLG8379_316
74093.1692950717,628.3479,-31928.36867550627,-9339.077425888927,9284.936994272915,51.97568111929044,2.9163613388334757,30462.0,0.815155,479.4266,1756.0,252.0563,1.355328081436935,VLG8379_316
74031.71353967574,673.2299,-42422.5079217567,-12737.435277578788,9685.358850729062,51.94441536030367,2.763580287412173,31776.0,0.808904,473.0241,1218.0,252.0466,1.206249608648313,VLG8379_316
73976.92589625214,718.1118,-52788.27791683058,-16096.153527350436,9962.983287316822,51.91332085273728,2.612878027205694,32687.0,0.802005,467.1073,679.0,252.0574,1.0485903449731304,VLG8379_316
73929.24843365801,762.9938,-63036.28987105149,-19414.597348313677,10117.810304036597,51.882409731156436,2.4640930455617647,33195.0,0.793938,461.3658,140.0,252.0476,0.8826585979976862,VLG8379_316
73889.11127502719,807.8758,-73167.82890535929,-22697.23234160513,10149.839900890363,51.851648603062834,2.3172010716253313,33300.0,0.791566,459.7721,-0.0,252.0269,0.8376037173333974,VLG8379_316
73851.03242400063,852.7578,-83265.59879365707,-25972.954501409356,10149.839900446004,51.820772021655465,2.1709999265552593,33300.0,0.791518,459.7441,-0.0,252.0643,0.837283016595532,VLG8379_316
73812.97018717839,897.6398,-93364.88932961391,-29241.886390898584,10149.839900001456,51.78977523479907,2.02497566816884,33300.0,0.79147,459.7161,-0.0,252.1017,0.836962507928644,VLG8379_316
77999.9999000064,0.0,91168.245744314,31729.009928060397,30.480000303891675,52.32860183627615,4.708839891842778,100.0,0.3,198.3755,2379.0,252.4553,2.0042637016236644,VLG98RR_135
77910.40632169468,44.6268,86869.26223208626,30369.853731284686,569.7693055528952,52.31707888644371,4.6452348523109395,1869.0,0.3956,259.994,2914.0,251.4198,1.9591665380362644,VLG98RR_135
77822.95474169771,89.2536,81267.31449030119,28486.748053858722,1230.4635314922452,52.301005126762036,4.5623745862358325,4037.0,0.498283,324.9973,3000.0,251.4201,1.893082013970454,VLG98RR_135
77738.6934846704,133.8804,74252.19777942661,26128.64601522082,1910.5757878228974,52.28079523772712,4.4586966444935445,6268.0,0.589175,381.2362,3000.0,251.4103,1.8678453073548822,VLG98RR_135
77655.78057205526,178.5072,66014.80647806269,23358.111862264122,2590.688044153563,52.25693420722942,4.337075078806957,8500.0,0.612618,393.2149,3000.0,251.4062,1.8502646031393615,VLG98RR_135
77573.67409687147,223.1339,57517.81807553685,20499.580002047678,3270.800300484101,52.23218426519454,4.211757952113436,10731.0,0.637239,405.6723,3000.0,251.3944,1.8321793094108498,VLG98RR_135
77492.39681120729,267.7607,48751.33400472291,17548.383744245286,3950.912556814488,52.20649242880226,4.082612665612063,12962.0,0.663101,418.6254,3000.0,251.3876,1.8135873346551448,VLG98RR_135
77411.97102785198,312.3875,39704.468444810984,14501.588746122929,4631.024813144687,52.17982039007895,3.949493664483227,15194.0,0.690268,432.0909,3000.0,251.3734,1.7944843497266696,VLG98RR_135
77332.41862714897,357.0143,30366.62189128945,11354.22962057333,5311.137069474655,52.152110477280836,3.812260644293867,17425.0,0.718808,446.0852,3000.0,251.363,1.7748958478039538,VLG98RR_135
77253.76105948898,401.6411,20726.263055875388,8102.958657519072,5991.2493258043305,52.12331848998252,3.670761277526865,19656.0,0.748789,460.6239,3000.0,251.3519,1.7548169915633214,VLG98RR_135
77176.01933848464,446.2679,10771.768989888667,4743.5973391515345,6671.361582133613,52.09339153231806,3.524843327149665,21888.0,0.780284,475.7219,3000.0,251.346,1.734241323705081,VLG98RR_135
77099.18874377497,490.8947,490.84944488740115,1272.9032873493602,7351.473838461397,52.0622838379048,3.374346433085451,24119.0,0.810628,489.7385,3000.0,251.3439,1.7126319342348728,VLG98RR_135
77022.99540781176,535.5215,-10093.123817383857,-2300.5379194603497,8031.586094789841,52.03005504618294,3.219632934677914,26350.0,0.82,490.824,2678.0,251.3435,1.6297492148168058,VLG98RR_135
76950.0303955276,580.1482,-20709.060926749175,-5884.850414293299,8638.61069776994,51.99752496069024,3.064676800971912,28342.0,0.82,486.7028,2142.0,251.3444,1.497752654107248,VLG98RR_135
76882.61180413558,624.775,-31249.5794291014,-9443.519841565734,9124.230380062061,51.96502674080132,2.9110448213525992,29935.0,0.814909,480.3794,1607.0,251.3488,1.3550732760097122,VLG98RR_135
76821.45446586242,669.4018,-41666.1547358771,-12959.451935808283,9488.445141664519,51.93272257713713,2.759438624898386,31130.0,0.808237,473.9756,1071.0,251.3572,1.2023878645916997,VLG98RR_135
76767.1083592827,714.0286,-51956.1707514664,-16430.977498251785,9731.254982577304,51.900635181102174,2.6098889560621017,31927.0,0.801081,468.139,536.0,251.3626,1.0407819984763989,VLG98RR_135
76720.04103444089,758.6554,-62130.51231214674,-19862.40715009433,9852.6599028019,51.86873205213702,2.462230744017677,32325.0,0.792695,462.4248,-0.0,251.369,0.8698592208134173,VLG98RR_135
76680.70779110727,803.2822,-72190.51333672603,-23254.02714912529,9852.659902360037,51.83701721878552,2.316438068727939,32325.0,0.792606,462.3732,-0.0,251.3715,0.8695100347640515,VLG98RR_135
76641.39352503672,847.909,-82249.53730352558,-26644.835088895958,9852.659901917501,51.805129870254696,2.170865212480691,32325.0,0.792612,462.3764,-0.0,251.3741,0.8692144804635715,VLG98RR_135
76602.09332456526,892.5358,-92308.78571382593,-30035.20997736099,9852.659901474817,51.77306691153956,2.0254953490075702,32325.0,0.792617,462.3797,-0.0,251.3767,0.8689192677593334,VLG98RR_135
